sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
;61;Session genius.core.session.Session@44f75083 failed: Failed to execute protocol: null:[agents.anac.y2015.Mercury.Mercury, agents.anac.y2016.yxagent.YXAgent];60rounds;No;;0;;;;;;Mercury;YXAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@43d7741f failed: failed to construct agent : Execution failed of init<CaduceusDC16@520,Participant[Party520,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, agents.anac.y2016.yxagent.YXAgent];60rounds;No;;0;;;;;;CaduceusDC16;YXAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@69379752 failed: failed to construct agent : Execution failed of init<CaduceusDC16@523,Participant[Party523,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2016.yxagent.YXAgent, agents.anac.y2017.caduceusdc16.CaduceusDC16];60rounds;No;;0;;;;;;YXAgent;CaduceusDC16;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@5f71c76a failed: failed to construct agent : Execution failed of init<CaduceusDC16@525,Participant[Party525,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.ponpokoagent.PonPokoAgent, agents.anac.y2017.caduceusdc16.CaduceusDC16];60rounds;No;;0;;;;;;PonPokoAgent;CaduceusDC16;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@48a242ce failed: failed to construct agent : Execution failed of init<CaduceusDC16@527,Participant[Party527,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.rubick.Rubick, agents.anac.y2017.caduceusdc16.CaduceusDC16];60rounds;No;;0;;;;;;Rubick;CaduceusDC16;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@4f51b3e0 failed: failed to construct agent : Execution failed of init<CaduceusDC16@529,Participant[Party529,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2015.JonnyBlack.JonnyBlack, agents.anac.y2017.caduceusdc16.CaduceusDC16];60rounds;No;;0;;;;;;JonnyBlack;CaduceusDC16;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@5e57643e failed: failed to construct agent : Execution failed of init<CaduceusDC16@531,Participant[Party531,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party2_utility.xml]>:java.lang.NullPointerException: null:[C:\Users\hp\Desktop\University of Southampton\MSc AI\Intelligent Agents\negotiation-agent\out\production\agent\atlas\atlas.class, agents.anac.y2017.caduceusdc16.CaduceusDC16];60rounds;No;;0;;;;;;atlas;CaduceusDC16;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.161;51;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Agent_K@532;PonPokoAgent@533;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.138;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@534;PonPokoAgent@535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.397;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@536;PonPokoAgent@537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.387;33;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;IAMhaggler2011@538;PonPokoAgent@539;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.0;0.9523769815965673;0.0;0.0;0.7216666666666667;0.9523769815965673;party1_utility.xml;party2_utility.xml
0.069;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;CUHKAgent@540;PonPokoAgent@541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.175;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TimeDependentAgentHardliner@542;PonPokoAgent@543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.017;3;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;AgentM@544;PonPokoAgent@545;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.9835232614447449;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.157;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;AgentLG@546;PonPokoAgent@547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.028;4;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TheFawkes@548;PonPokoAgent@549;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.9835232614447449;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.117;61;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;MetaAgent2013@550;PonPokoAgent@551;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.9761884907982836;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.137;47;;60rounds;Yes;No;2;0.72167;0.89253;0.06438;0.07287;1.61419;Atlas32016@552;PonPokoAgent@553;0.7216666666666667;0.892528230487994;0.7216666666666667;0.892528230487994;0.7216666666666667;0.892528230487994;0.0;0.0;0.7216666666666667;0.892528230487994;party1_utility.xml;party2_utility.xml
2.138;51;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ParsAgent@554;PonPokoAgent@555;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.085;61;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;Mercury@556;PonPokoAgent@557;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
;1;Session genius.core.session.Session@2bea5ab4 failed: failed to construct agent : Execution failed of init<CaduceusDC16@558,Participant[Party558,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, agents.anac.y2017.ponpokoagent.PonPokoAgent];60rounds;No;;0;;;;;;CaduceusDC16;PonPokoAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.079;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;YXAgent@560;PonPokoAgent@561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.117;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;PonPokoAgent@562;YXAgent@563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;4;Session genius.core.session.Session@58a90037 failed: Failed to execute protocol: Execution failed of Rubick@564:java.lang.NullPointerException: null:[agents.anac.y2017.rubick.Rubick, agents.anac.y2016.yxagent.YXAgent];60rounds;No;;0;;;;;;Rubick;YXAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.114;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@566;YXAgent@567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.073;46;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;atlas@568;YXAgent@569;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
;3;Session genius.core.session.Session@101df177 failed: Failed to execute protocol: Execution failed of Rubick@571:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;Agent_K;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@40f08448 failed: Failed to execute protocol: Execution failed of Rubick@573:java.lang.NullPointerException: null:[agents.anac.y2011.HardHeaded.KLH, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;KLH;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@588df31b failed: Failed to execute protocol: Execution failed of Rubick@575:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;Gahboninho;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@77a57272 failed: Failed to execute protocol: Execution failed of Rubick@577:java.lang.NullPointerException: null:[agents.anac.y2011.IAMhaggler2011.IAMhaggler2011, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;IAMhaggler2011;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@46238e3f failed: Failed to execute protocol: Execution failed of Rubick@579:java.lang.NullPointerException: null:[agents.anac.y2012.CUHKAgent.CUHKAgent, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;CUHKAgent;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@32464a14 failed: Failed to execute protocol: Execution failed of Rubick@581:java.lang.NullPointerException: null:[agents.TimeDependentAgentHardliner, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;TimeDependentAgentHardliner;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.010;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@582;Rubick@583;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
;3;Session genius.core.session.Session@1efee8e7 failed: Failed to execute protocol: Execution failed of Rubick@585:java.lang.NullPointerException: null:[agents.anac.y2012.AgentLG.AgentLG, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;AgentLG;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@76a4d6c failed: Failed to execute protocol: Execution failed of Rubick@587:java.lang.NullPointerException: null:[agents.anac.y2013.TheFawkes.TheFawkes, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;TheFawkes;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@6cc7b4de failed: Failed to execute protocol: Execution failed of Rubick@589:java.lang.NullPointerException: null:[agents.anac.y2013.MetaAgent.MetaAgent2013, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;MetaAgent2013;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@5cdd8682 failed: Failed to execute protocol: Execution failed of Rubick@591:java.lang.NullPointerException: null:[agents.anac.y2016.atlas3.Atlas32016, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;Atlas32016;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@799d4f69 failed: Failed to execute protocol: Execution failed of Rubick@593:java.lang.NullPointerException: null:[agents.anac.y2015.ParsAgent.ParsAgent, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;ParsAgent;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@12028586 failed: Failed to execute protocol: Execution failed of Rubick@595:java.lang.NullPointerException: null:[agents.anac.y2015.Mercury.Mercury, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;Mercury;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@69a10787 failed: failed to construct agent : Execution failed of init<CaduceusDC16@596,Participant[Party596,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;CaduceusDC16;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@11c20519 failed: Failed to execute protocol: Execution failed of Rubick@599:java.lang.NullPointerException: null:[agents.anac.y2016.yxagent.YXAgent, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;YXAgent;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@32a068d1 failed: Failed to execute protocol: Execution failed of Rubick@601:java.lang.NullPointerException: null:[agents.anac.y2017.ponpokoagent.PonPokoAgent, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;PonPokoAgent;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;4;Session genius.core.session.Session@701fc37a failed: Failed to execute protocol: Execution failed of Rubick@602:java.lang.NullPointerException: null:[agents.anac.y2017.rubick.Rubick, agents.anac.y2017.ponpokoagent.PonPokoAgent];60rounds;No;;0;;;;;;Rubick;PonPokoAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.106;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@604;PonPokoAgent@605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.792;54;;60rounds;Yes;No;2;0.66167;0.77794;0.17644;0.19468;1.43960;atlas@606;PonPokoAgent@607;0.6616666666666667;0.7779354135594452;0.6616666666666667;0.7779354135594452;0.6616666666666667;0.7779354135594452;0.0;0.0;0.6616666666666667;0.7779354135594452;party1_utility.xml;party2_utility.xml
0.339;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Agent_K@608;JonnyBlack@609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.096;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@610;JonnyBlack@611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.082;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@612;JonnyBlack@613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;61;Session genius.core.session.Session@62fdb4a6 failed: Failed to execute protocol: Execution failed of IAMhaggler2011@614:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2011.IAMhaggler2011.IAMhaggler2011, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;IAMhaggler2011;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.088;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;CUHKAgent@616;JonnyBlack@617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.186;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TimeDependentAgentHardliner@618;JonnyBlack@619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;3;Session genius.core.session.Session@3e77a1ed failed: Failed to execute protocol: Execution failed of AgentM@620:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2014.AgentM.AgentM, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;AgentM;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.141;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;AgentLG@622;JonnyBlack@623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;4;Session genius.core.session.Session@1176dcec failed: Failed to execute protocol: Execution failed of TheFawkes@624:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2013.TheFawkes.TheFawkes, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;TheFawkes;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;59;Session genius.core.session.Session@4ba2ca36 failed: Failed to execute protocol: Execution failed of MetaAgent2013@626:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2013.MetaAgent.MetaAgent2013, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;MetaAgent2013;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;61;Session genius.core.session.Session@6a79c292 failed: Failed to execute protocol: Execution failed of Atlas32016@628:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2016.atlas3.Atlas32016, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;Atlas32016;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
3.328;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ParsAgent@630;JonnyBlack@631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;61;Session genius.core.session.Session@80ec1f8 failed: Failed to execute protocol: Execution failed of Mercury@632:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2015.Mercury.Mercury, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;Mercury;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@6a396c1e failed: failed to construct agent : Execution failed of init<CaduceusDC16@634,Participant[Party634,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;CaduceusDC16;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.106;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;YXAgent@636;JonnyBlack@637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.133;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;PonPokoAgent@638;JonnyBlack@639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;4;Session genius.core.session.Session@453da22c failed: Failed to execute protocol: Execution failed of Rubick@640:java.lang.NullPointerException: null:[agents.anac.y2017.rubick.Rubick, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;Rubick;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@6166e06f failed: Failed to execute protocol: Execution failed of Rubick@643:java.lang.NullPointerException: null:[agents.anac.y2015.JonnyBlack.JonnyBlack, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;JonnyBlack;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;3;Session genius.core.session.Session@6b0c2d26 failed: Failed to execute protocol: Execution failed of Rubick@645:java.lang.NullPointerException: null:[C:\Users\hp\Desktop\University of Southampton\MSc AI\Intelligent Agents\negotiation-agent\out\production\agent\atlas\atlas.class, agents.anac.y2017.rubick.Rubick];60rounds;No;;0;;;;;;atlas;Rubick;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
1.839;51;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Agent_K@646;atlas@647;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
1.880;58;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;KLH@648;atlas@649;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
2.282;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@650;atlas@651;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
3.019;42;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2011@652;atlas@653;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
3.920;59;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;CUHKAgent@654;atlas@655;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
5.320;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;TimeDependentAgentHardliner@656;atlas@657;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.081;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@658;atlas@659;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
4.853;55;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;AgentLG@660;atlas@661;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.360;4;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TheFawkes@662;atlas@663;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.9835232614447449;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
6.360;60;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;MetaAgent2013@664;atlas@665;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.0;0.46848669727080305;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
1.880;47;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;Atlas32016@666;atlas@667;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
5.020;53;;60rounds;Yes;No;2;0.73417;0.79494;0.12042;0.14296;1.52911;ParsAgent@668;atlas@669;0.7341666666666666;0.7949443666904765;0.7341666666666666;0.7949443666904765;0.7341666666666666;0.7949443666904765;0.0;0.0;0.7341666666666666;0.7949443666904765;party1_utility.xml;party2_utility.xml
4.035;61;;60rounds;Yes;No;2;0.54056;0.90333;0.08511;0.40565;1.44389;Mercury@670;atlas@671;0.9033333333333333;0.540561181084517;0.9033333333333333;0.540561181084517;0.9033333333333333;0.540561181084517;0.0;0.0;0.9033333333333333;0.540561181084517;party1_utility.xml;party2_utility.xml
;1;Session genius.core.session.Session@797badd3 failed: failed to construct agent : Execution failed of init<CaduceusDC16@672,Participant[Party672,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, C:\Users\hp\Desktop\University of Southampton\MSc AI\Intelligent Agents\negotiation-agent\out\production\agent\atlas\atlas.class];60rounds;No;;0;;;;;;CaduceusDC16;atlas;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
2.216;47;;60rounds;Yes;No;2;0.49230;0.90333;0.07171;0.45203;1.39563;YXAgent@674;atlas@675;0.9033333333333333;0.4922982064725194;0.9033333333333333;0.4922982064725194;0.9033333333333333;0.4922982064725194;0.0;0.0;0.9033333333333333;0.4922982064725194;party1_utility.xml;party2_utility.xml
1.521;40;;60rounds;Yes;No;2;0.56809;0.89417;0.10901;0.37664;1.46226;PonPokoAgent@676;atlas@677;0.8941666666666668;0.5680914815605718;0.8941666666666668;0.5680914815605718;0.8941666666666668;0.5680914815605718;0.0;0.0;0.8941666666666668;0.5680914815605718;party1_utility.xml;party2_utility.xml
